FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,LBH,LBD,LBA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,Season,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,temperature,precipitation,rain,wind_speed,humidity,stadium_lat,stadium_lon,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
2.0,1.0,0.0,0.0,16.0,11.0,6.0,2.0,12.0,15.0,6.0,4.0,3.0,3.0,0.0,0.0,1.85,3.5,4.5,41.0,1.9,1.83,3.7,3.52,4.89,4.52,39.0,2.16,2.08,1.81,1.73,1516,3.0,1.0,1,1,1.23807,0.765278,1.5,2.0,1.5,1.536942,1.59309,11.0,18.5,5.5,6.5,5.0,3.5,17.0,13.0,0.5,0.0,1.5,2.0,1.5,1.536942,1.59309,11.0,18.5,5.5,6.5,5.0,3.5,17.0,13.0,0.5,0.0,0.05263157894736842,0.0,1.5,0.5,0.5,0.5006855,0.768255,6.0,10.0,2.0,2.0,3.0,5.5,13.5,11.5,3.0,0.0,1.5,0.5,0.5,0.5006855,0.768255,6.0,10.0,2.0,2.0,3.0,5.5,13.5,11.5,3.0,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.5,0.5,0.9230769230769231,26.9,0.0,0.0,16.7,52.0,51.3984,-0.0855,0,1,0,0,0
1.0,1.0,0.0,0.0,13.0,19.0,2.0,6.0,7.0,14.0,2.0,7.0,1.0,4.0,0.0,0.0,2.7,3.4,2.7,41.0,2.8,2.63,3.6,3.38,2.8,2.67,36.0,1.88,1.78,2.09,1.97,1516,2.0,0.0,0,1,0.829012,1.89437,3.0,3.0,1.5,2.18871,0.9864755000000001,15.0,10.0,7.0,4.0,5.0,5.5,12.5,14.0,2.5,0.0,3.0,3.0,1.5,2.18871,0.9864755000000001,15.0,10.0,7.0,4.0,5.0,5.5,12.5,14.0,2.5,0.0,0.05263157894736842,0.0,0.5,1.0,1.5,1.19037,1.7185495,11.0,12.5,5.5,4.0,3.0,2.0,13.5,11.5,2.5,0.0,0.5,1.0,1.5,1.19037,1.7185495,11.0,12.5,5.5,4.0,3.0,2.0,13.5,11.5,2.5,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9941176470588236,0.09411764705882353,0.5040723981900452,26.0,0.0,0.0,16.3,57.0,52.6204,-1.1422,1,1,0,0,0
0.0,0.0,0.0,0.0,20.0,7.0,8.0,0.0,15.0,11.0,11.0,5.0,2.0,2.0,0.0,0.0,1.36,5.0,9.5,39.0,1.4,1.36,5.25,4.91,10.5,8.9,37.0,1.81,1.74,2.15,2.06,1516,0.0,0.0,0,0,1.2491,0.4384,3.0,1.0,0.0,0.6439714999999999,0.446859,9.0,7.0,1.5,2.5,3.0,2.5,11.0,13.0,2.0,0.0,3.0,1.0,0.0,0.6439714999999999,0.446859,9.0,7.0,1.5,2.5,3.0,2.5,11.0,13.0,2.0,0.0,0.05263157894736842,0.0,0.5,1.0,2.0,0.8296195,1.61357,6.5,17.0,3.0,5.5,5.0,5.0,8.5,11.5,1.5,0.5,0.5,1.0,2.0,0.8296195,1.61357,6.5,17.0,3.0,5.5,5.0,5.0,8.5,11.5,1.5,0.5,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.702830188679245,0.12735849056603774,0.6284470246734397,22.0,0.4,0.4,2.6,69.0,53.4631,-2.2913,1,0,0,1,1
1.0,1.0,1.0,1.0,21.0,6.0,7.0,1.0,16.0,5.0,9.0,0.0,4.0,1.0,0.0,0.0,2.4,3.3,3.2,41.0,2.4,2.3,3.4,3.27,3.5,3.22,39.0,2.22,2.14,1.76,1.69,1516,2.0,0.0,0,1,3.14888,0.698228,1.5,2.0,2.0,1.42381,1.219439,18.0,8.5,6.0,4.5,3.5,5.0,10.5,13.5,1.5,0.0,1.5,2.0,2.0,1.42381,1.219439,18.0,8.5,6.0,4.5,3.5,5.0,10.5,13.5,1.5,0.0,0.05263157894736842,0.0,0.5,1.0,1.5,1.5954169999999999,1.0180065,11.5,10.5,4.0,5.0,3.0,4.5,10.0,15.5,2.0,0.0,0.5,1.0,1.5,1.5954169999999999,1.0180065,11.5,10.5,4.0,5.0,3.0,4.5,10.0,15.5,2.0,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.690909090909091,0.20606060606060606,0.6629370629370629,25.3,0.0,0.0,20.4,55.0,52.622,1.3087,1,1,0,0,0
1.0,1.0,0.0,1.0,10.0,20.0,2.0,9.0,16.0,9.0,3.0,4.0,4.0,2.0,0.0,0.0,4.0,3.25,2.1,40.0,4.1,3.74,3.6,3.33,2.14,2.07,39.0,2.25,2.18,1.74,1.67,1516,2.0,0.0,0,1,0.569426,1.56064,0.0,1.5,3.5,0.8942939999999999,2.142445,8.0,19.0,3.5,7.0,4.5,6.0,12.0,10.0,2.5,0.0,0.0,1.5,3.5,0.8942939999999999,2.142445,8.0,19.0,3.5,7.0,4.5,6.0,12.0,10.0,2.5,0.0,0.05263157894736842,0.0,2.0,2.0,1.0,2.2831349999999997,0.3785345,18.5,7.5,8.0,2.5,6.0,4.0,13.5,11.5,2.5,0.0,2.0,2.0,1.0,2.2831349999999997,0.3785345,18.5,7.5,8.0,2.5,6.0,4.0,13.5,11.5,2.5,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8421052631578947,0.10526315789473684,0.4858299595141701,20.7,0.1,0.1,9.7,73.0,54.9144,-1.3881,1,1,0,0,0
3.0,4.0,0.0,2.0,10.0,15.0,4.0,7.0,8.0,11.0,5.0,4.0,0.0,0.0,1.0,0.0,2.38,3.4,3.2,41.0,2.41,2.34,3.5,3.35,3.3,3.09,40.0,1.98,1.9,1.96,1.89,1516,7.0,-1.0,1,1,1.50203,2.8554,1.5,1.5,1.0,0.524726,1.570525,9.0,16.5,3.5,6.0,6.0,4.5,10.0,12.0,2.0,0.5,1.5,1.5,1.0,0.524726,1.570525,9.0,16.5,3.5,6.0,6.0,4.5,10.0,12.0,2.0,0.5,0.05263157894736842,0.0,0.0,0.0,1.0,0.6684555000000001,1.4664365,12.0,12.5,2.0,2.5,7.0,4.5,15.5,12.0,3.5,0.0,0.0,0.0,1.0,0.6684555000000001,1.4664365,12.0,12.5,2.0,2.5,7.0,4.5,15.5,12.0,3.5,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.096774193548387,0.13548387096774195,0.5389578163771712,27.7,0.0,0.0,16.7,50.0,51.5387,-0.0166,2,1,1,0,0
0.0,2.0,0.0,0.0,10.0,16.0,1.0,9.0,5.0,7.0,8.0,7.0,0.0,3.0,0.0,0.0,5.0,4.0,1.73,38.0,5.0,4.72,4.2,3.92,1.77,1.73,36.0,1.73,1.66,2.3,2.2,1516,2.0,-2.0,0,0,0.579338,1.57983,2.0,2.5,1.0,1.000253,0.8100160000000001,10.0,14.0,4.5,4.5,8.5,5.5,8.5,12.0,1.5,0.0,2.0,2.5,1.0,1.000253,0.8100160000000001,10.0,14.0,4.5,4.5,8.5,5.5,8.5,12.0,1.5,0.0,0.05263157894736842,0.0,3.0,3.0,0.0,2.054995,0.45883050000000003,18.5,9.5,7.5,2.5,5.5,3.5,14.0,12.5,2.5,0.0,3.0,3.0,0.0,2.054995,0.45883050000000003,18.5,9.5,7.5,2.5,5.5,3.5,14.0,12.5,2.5,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.4943396226415095,0.12452830188679245,0.5950653120464442,20.6,0.5,0.5,28.9,70.0,53.4389,-2.9664,2,1,0,0,1
0.0,0.0,0.0,0.0,13.0,14.0,0.0,5.0,10.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,2.75,3.3,2.7,41.0,2.8,2.7,3.5,3.25,2.8,2.7,39.0,2.2,2.13,1.78,1.7,1516,0.0,0.0,0,0,1.17588,0.68359,1.0,1.0,1.0,0.65937,0.644131,13.5,8.0,5.0,2.5,2.0,6.0,13.0,8.5,1.5,0.0,1.0,1.0,1.0,0.65937,0.644131,13.5,8.0,5.0,2.5,2.0,6.0,13.0,8.5,1.5,0.0,0.05263157894736842,0.0,0.5,1.0,2.5,1.1575199999999999,1.4712049999999999,16.0,9.5,4.5,4.0,7.5,7.5,11.5,9.5,4.0,0.0,0.5,1.0,2.5,1.1575199999999999,1.4712049999999999,16.0,9.5,4.5,4.0,7.5,7.5,11.5,9.5,4.0,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.85625,0.1125,0.4913461538461539,16.3,1.0,1.0,14.3,84.0,51.65,-0.4017,1,0,0,1,1
2.0,3.0,1.0,3.0,15.0,15.0,6.0,5.0,9.0,12.0,8.0,7.0,2.0,1.0,0.0,1.0,6.0,3.75,1.67,40.0,6.5,5.93,4.2,3.79,1.67,1.62,39.0,2.15,2.07,1.8,1.74,1516,5.0,-1.0,1,1,1.42622,2.02778,0.5,0.0,1.5,0.5596369999999999,1.342524,7.5,17.5,1.0,6.0,5.0,4.0,11.0,11.0,3.0,0.0,0.5,0.0,1.5,0.5596369999999999,1.342524,7.5,17.5,1.0,6.0,5.0,4.0,11.0,11.0,3.0,0.0,0.05263157894736842,0.0,0.5,1.0,2.5,0.5631915,2.38891,10.5,18.0,3.0,9.0,2.5,6.5,14.0,17.5,1.5,0.5,0.5,1.0,2.5,0.5631915,2.38891,10.5,18.0,3.0,9.0,2.5,6.5,14.0,17.5,1.5,0.5,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.1666666666666665,0.2,0.5794871794871794,15.9,2.1,2.1,15.5,91.0,52.5092,-1.9646,2,1,1,0,0
0.0,0.0,0.0,0.0,19.0,15.0,5.0,8.0,2.0,13.0,7.0,8.0,1.0,4.0,0.0,0.0,1.75,3.75,5.0,38.0,1.8,1.72,4.0,3.82,5.2,4.9,37.0,1.84,1.77,2.15,2.02,1516,0.0,0.0,0,0,1.83755,1.29206,1.5,1.0,1.5,1.69354,0.7500475,21.0,9.5,6.5,4.0,5.5,5.0,12.0,11.5,1.0,0.0,1.5,1.0,1.5,1.69354,0.7500475,21.0,9.5,6.5,4.0,5.5,5.0,12.0,11.5,1.0,0.0,0.05263157894736842,0.0,3.0,1.0,0.0,1.2402465,0.4210395,13.0,10.0,2.5,1.5,5.5,5.5,13.5,13.5,2.5,0.0,3.0,1.0,0.0,1.2402465,0.4210395,13.0,10.0,2.5,1.5,5.5,5.5,13.5,13.5,2.5,0.0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.262948207171315,0.15139442231075698,0.5718663806313209,15.9,3.1,3.1,15.2,91.0,51.5549,-0.1084,1,0,0,1,1
2.0,2.0,2.0,1.0,21.0,7.0,6.0,3.0,10.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,1.95,3.5,4.2,40.0,1.95,1.89,3.7,3.42,4.75,4.38,38.0,2.34,2.22,1.7,1.64,1516,4.0,0.0,1,1,2.27406,0.368848,1.0,0.6666666666666666,1.0,0.588883,0.9248600000000001,7.666666666666667,12.0,2.0,3.3333333333333335,3.3333333333333335,5.666666666666667,14.0,11.666666666666666,3.0,0.0,1.0,0.6666666666666666,1.0,0.588883,0.9248600000000001,7.666666666666667,12.0,2.0,3.3333333333333335,3.3333333333333335,5.666666666666667,14.0,11.666666666666666,3.0,0.0,0.07894736842105263,0.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.7860046666666666,1.94851,8.666666666666666,19.333333333333332,3.0,7.666666666666667,4.0,5.333333333333333,13.333333333333334,9.666666666666666,3.0,0.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.7860046666666666,1.94851,8.666666666666666,19.333333333333332,3.0,7.666666666666667,4.0,5.333333333333333,13.333333333333334,9.666666666666666,3.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8260869565217392,0.17391304347826086,0.5150501672240803,19.2,0.0,0.0,16.6,53.0,52.5092,-1.8846,1,1,1,0,0
1.0,1.0,1.0,0.0,5.0,4.0,2.0,2.0,9.0,19.0,4.0,4.0,2.0,4.0,0.0,0.0,2.2,3.4,3.4,40.0,2.25,2.14,3.63,3.48,3.6,3.38,39.0,1.91,1.86,2.03,1.94,1516,2.0,0.0,0,1,0.321432,0.919097,1.0,1.3333333333333333,1.6666666666666667,1.397437,1.478301,13.0,11.666666666666666,3.6666666666666665,3.0,6.0,4.666666666666667,14.0,10.666666666666666,2.3333333333333335,0.0,1.0,1.3333333333333333,1.6666666666666667,1.397437,1.478301,13.0,11.666666666666666,3.6666666666666665,3.0,6.0,4.666666666666667,14.0,10.666666666666666,2.3333333333333335,0.0,0.07894736842105263,0.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.735477333333333,1.289107,14.333333333333334,13.0,5.333333333333333,4.666666666666667,4.0,6.0,10.666666666666666,14.0,2.0,0.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.735477333333333,1.289107,14.333333333333334,13.0,5.333333333333333,4.666666666666667,4.0,6.0,10.666666666666666,14.0,2.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8421052631578947,0.10526315789473684,0.4858299595141701,18.3,0.0,0.0,9.4,79.0,50.7352,-1.8384,1,1,0,0,0
1.0,2.0,0.0,0.0,26.0,13.0,9.0,6.0,9.0,15.0,7.0,7.0,1.0,1.0,0.0,0.0,1.36,5.0,10.0,40.0,1.4,1.35,5.26,4.94,11.0,9.38,37.0,1.75,1.68,2.25,2.15,1516,3.0,-1.0,1,1,1.27906,2.19283,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0513876666666666,2.0680133333333335,12.0,17.0,3.6666666666666665,8.0,4.0,7.0,13.333333333333334,14.666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0513876666666666,2.0680133333333335,12.0,17.0,3.6666666666666665,8.0,4.0,7.0,13.333333333333334,14.666666666666666,1.3333333333333333,0.6666666666666666,0.07894736842105263,0.0,2.0,2.0,1.3333333333333333,1.437318,1.3171526666666666,12.666666666666666,16.0,5.666666666666667,5.0,5.333333333333333,3.6666666666666665,15.333333333333334,13.666666666666666,1.3333333333333333,0.0,2.0,2.0,1.3333333333333333,1.437318,1.3171526666666666,12.666666666666666,16.0,5.666666666666667,5.0,5.333333333333333,3.6666666666666665,15.333333333333334,13.666666666666666,1.3333333333333333,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.702830188679245,0.12735849056603774,0.6284470246734397,21.1,0.0,0.0,9.5,57.0,51.4817,-0.1909,2,1,0,0,0
0.0,3.0,0.0,2.0,13.0,12.0,1.0,5.0,17.0,11.0,5.0,7.0,3.0,1.0,1.0,1.0,1.4,5.0,9.0,40.0,1.4,1.36,5.5,4.99,10.21,9.06,37.0,1.74,1.68,2.3,2.17,1516,3.0,-3.0,1,0,0.561737,0.97217,2.3333333333333335,0.6666666666666666,0.0,1.2575176666666668,0.8932096666666668,13.666666666666666,13.0,4.333333333333333,2.6666666666666665,6.333333333333333,6.0,13.333333333333334,9.666666666666666,3.0,0.0,2.3333333333333335,0.6666666666666666,0.0,1.2575176666666668,0.8932096666666668,13.666666666666666,13.0,4.333333333333333,2.6666666666666665,6.333333333333333,6.0,13.333333333333334,9.666666666666666,3.0,0.0,0.07894736842105263,0.0,1.0,2.0,2.0,0.850494,1.9988166666666667,9.333333333333334,16.0,3.6666666666666665,6.333333333333333,5.666666666666667,4.333333333333333,9.333333333333334,11.666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.0,2.0,0.850494,1.9988166666666667,9.333333333333334,16.0,3.6666666666666665,6.333333333333333,5.666666666666667,4.333333333333333,9.333333333333334,11.666666666666666,1.3333333333333333,0.6666666666666666,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9779411764705883,0.11764705882352941,0.5124434389140272,17.6,0.0,0.0,20.0,63.0,53.4308,-2.9608,2,1,0,0,1
2.0,0.0,0.0,0.0,18.0,7.0,5.0,0.0,9.0,12.0,9.0,3.0,1.0,2.0,0.0,0.0,1.22,7.0,13.0,40.0,1.25,1.19,8.0,7.15,17.75,14.45,39.0,1.4,1.37,3.15,2.98,1516,2.0,2.0,0,0,1.52895,0.363603,3.0,2.6666666666666665,0.0,1.8966066666666668,0.4989996666666667,17.666666666666668,9.666666666666666,8.0,2.0,6.0,5.0,11.666666666666666,10.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,1.8966066666666668,0.4989996666666667,17.666666666666668,9.666666666666666,8.0,2.0,6.0,5.0,11.666666666666666,10.0,2.6666666666666665,0.0,0.07894736842105263,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8315400000000001,0.6572840000000001,13.333333333333334,10.0,3.3333333333333335,3.3333333333333335,3.0,4.666666666666667,12.0,9.333333333333334,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8315400000000001,0.6572840000000001,13.333333333333334,10.0,3.3333333333333335,3.3333333333333335,3.0,4.666666666666667,12.0,9.333333333333334,1.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.1666666666666665,0.2,0.5794871794871794,18.1,0.0,0.0,19.5,64.0,53.4831,-2.2004,0,1,0,1,0
0.0,1.0,0.0,0.0,1.0,22.0,0.0,9.0,15.0,8.0,0.0,9.0,6.0,1.0,1.0,0.0,5.5,4.0,1.67,39.0,6.25,5.7,4.21,3.99,1.7,1.61,38.0,1.87,1.8,2.1,2.0,1516,1.0,-1.0,0,0,0.0319694,2.33948,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.699213,1.4920799999999999,6.666666666666667,18.0,2.0,6.333333333333333,5.0,7.0,9.333333333333334,12.666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.699213,1.4920799999999999,6.666666666666667,18.0,2.0,6.333333333333333,5.0,7.0,9.333333333333334,12.666666666666666,1.6666666666666667,0.3333333333333333,0.07894736842105263,0.0,1.3333333333333333,0.6666666666666666,1.0,1.7415433333333334,0.9307183333333334,20.333333333333332,11.333333333333334,6.0,5.333333333333333,6.0,6.0,8.666666666666666,12.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,1.7415433333333334,0.9307183333333334,20.333333333333332,11.333333333333334,6.0,5.333333333333333,6.0,6.0,8.666666666666666,12.0,1.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.85625,0.1125,0.4913461538461539,17.0,0.0,0.0,21.4,64.0,54.9756,-1.6217,2,0,0,0,1
0.0,1.0,0.0,1.0,13.0,15.0,5.0,5.0,4.0,9.0,6.0,5.0,1.0,4.0,2.0,0.0,2.0,3.4,4.0,40.0,2.0,1.93,3.5,3.39,4.6,4.22,38.0,2.31,2.23,1.71,1.64,1516,1.0,-1.0,0,0,1.21771,0.881194,0.6666666666666666,1.0,1.3333333333333333,1.2963539999999998,1.728297666666667,9.666666666666666,14.0,3.0,5.666666666666667,2.0,6.0,8.333333333333334,15.666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,1.3333333333333333,1.2963539999999998,1.728297666666667,9.666666666666666,14.0,3.0,5.666666666666667,2.0,6.0,8.333333333333334,15.666666666666666,1.6666666666666667,0.0,0.07894736842105263,0.0,0.3333333333333333,0.6666666666666666,2.0,0.8484980000000001,1.5709426666666666,10.0,16.666666666666668,2.6666666666666665,5.666666666666667,6.0,5.0,10.333333333333334,11.333333333333334,2.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,2.0,0.8484980000000001,1.5709426666666666,10.0,16.666666666666668,2.6666666666666665,5.666666666666667,6.0,5.0,10.333333333333334,11.333333333333334,2.6666666666666665,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.262948207171315,0.15139442231075698,0.5718663806313209,17.9,0.0,0.0,18.3,60.0,52.9854,-2.1757,2,0,0,0,1
0.0,0.0,0.0,0.0,20.0,8.0,6.0,3.0,20.0,9.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0,3.5,4.0,40.0,2.0,1.94,3.72,3.53,4.33,3.98,39.0,1.89,1.83,2.05,1.96,1516,0.0,0.0,0,0,1.99917,0.694692,0.6666666666666666,1.0,1.3333333333333333,1.4250366666666665,1.4220369999999998,13.666666666666666,12.666666666666666,5.666666666666667,3.3333333333333335,4.333333333333333,2.0,13.666666666666666,10.0,3.0,0.0,0.6666666666666666,1.0,1.3333333333333333,1.4250366666666665,1.4220369999999998,13.666666666666666,12.666666666666666,5.666666666666667,3.3333333333333335,4.333333333333333,2.0,13.666666666666666,10.0,3.0,0.0,0.07894736842105263,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.859948,1.0666206666666669,10.0,14.666666666666666,3.3333333333333335,6.0,8.333333333333334,6.0,7.333333333333333,10.333333333333334,1.0,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.859948,1.0666206666666669,10.0,14.666666666666666,3.3333333333333335,6.0,8.333333333333334,6.0,7.333333333333333,10.333333333333334,1.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.125,0.1,0.5269230769230769,21.3,0.0,0.0,9.3,56.0,51.6042,-0.0662,1,0,0,1,1
3.0,0.0,1.0,0.0,23.0,6.0,8.0,1.0,4.0,12.0,6.0,4.0,0.0,0.0,0.0,1.0,2.05,3.4,3.8,40.0,2.07,2.01,3.6,3.44,4.1,3.82,39.0,2.1,2.01,1.85,1.79,1516,3.0,3.0,1,0,2.85501,0.639434,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.9995433333333333,1.3727633333333333,15.333333333333334,10.666666666666666,4.666666666666667,2.6666666666666665,5.666666666666667,6.666666666666667,11.333333333333334,9.666666666666666,3.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.9995433333333333,1.3727633333333333,15.333333333333334,10.666666666666666,4.666666666666667,2.6666666666666665,5.666666666666667,6.666666666666667,11.333333333333334,9.666666666666666,3.3333333333333335,0.0,0.07894736842105263,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.9988333333333335,1.0457020000000001,19.0,7.666666666666667,6.333333333333333,3.3333333333333335,5.333333333333333,3.3333333333333335,12.333333333333334,10.666666666666666,2.3333333333333335,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.9988333333333335,1.0457020000000001,19.0,7.666666666666667,6.333333333333333,3.3333333333333335,5.333333333333333,3.3333333333333335,12.333333333333334,10.666666666666666,2.3333333333333335,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.096774193548387,0.13548387096774195,0.5389578163771712,21.1,0.0,0.0,10.8,76.0,50.9058,-1.391,0,1,0,1,0
2.0,1.0,0.0,0.0,9.0,11.0,4.0,4.0,6.0,15.0,0.0,1.0,2.0,2.0,0.0,0.0,3.4,3.3,2.25,40.0,3.7,3.42,3.5,3.31,2.27,2.19,38.0,2.2,2.08,1.83,1.74,1516,3.0,1.0,1,1,0.971183,1.28089,1.6666666666666667,1.6666666666666667,1.0,2.0423033333333334,0.442165,19.0,8.333333333333334,8.333333333333334,2.3333333333333335,5.333333333333333,3.6666666666666665,12.0,13.0,2.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,1.0,2.0423033333333334,0.442165,19.0,8.333333333333334,8.333333333333334,2.3333333333333335,5.333333333333333,3.6666666666666665,12.0,13.0,2.3333333333333335,0.0,0.07894736842105263,0.0,2.3333333333333335,0.6666666666666666,0.0,0.845681,0.4440393333333333,12.666666666666666,7.0,3.6666666666666665,1.6666666666666667,5.666666666666667,3.3333333333333335,12.333333333333334,12.333333333333334,2.0,0.0,2.3333333333333335,0.6666666666666666,0.0,0.845681,0.4440393333333333,12.666666666666666,7.0,3.6666666666666665,1.6666666666666667,5.666666666666667,3.3333333333333335,12.333333333333334,12.333333333333334,2.0,0.0,0.07894736842105263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9941176470588236,0.09411764705882353,0.5040723981900452,17.0,0.4,0.4,5.1,76.0,51.6422,-3.9344,0,1,0,0,0
2.0,0.0,1.0,0.0,29.0,9.0,12.0,4.0,6.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.3,5.5,12.0,36.0,1.3,1.27,6.13,5.71,13.0,11.27,28.0,1.68,1.63,2.33,2.25,1516,2.0,2.0,0,0,4.42684,0.191277,1.75,0.75,0.75,1.8910275,0.7060311,20.75,8.75,6.75,4.0,6.75,4.5,8.5,12.75,1.0,0.0,1.75,0.75,0.75,1.8910275,0.7060311,20.75,8.75,6.75,4.0,6.75,4.5,8.5,12.75,1.0,0.0,0.10526315789473684,0.0,0.5,0.75,1.25,1.2766929999999999,1.5165217500000001,10.5,14.25,3.5,5.5,3.0,5.75,7.25,14.0,1.5,0.5,0.5,0.75,1.25,1.2766929999999999,1.5165217500000001,10.5,14.25,3.5,5.5,3.0,5.75,7.25,14.0,1.5,0.5,0.10526315789473684,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.096774193548387,0.13548387096774195,0.5389578163771712,19.3,0.0,0.0,21.2,58.0,51.5549,-0.1084,0,1,0,1,0
